cnote,dispatch_time,client_name,weight,origin_cluster,to_pincode,trip_id,bp_id,serviceability
2000850975,2019-05-11 09:19:00.0,Baggit,6.0,BOMT2,394518,847058,BP1146,ODA_1_1
2000654764,2019-05-11 09:00:00.0,RETAIL,100.0,NOIT1,272206,847062,BP1395,ODA_1_1
2000407083,2019-05-11 09:38:00.0,RETAIL,400.0,BLRT1,403521,847090,BP1426,ODA_1_1
2000863085,2019-05-11 09:03:00.0,DORMA INDIA PRIVATE LIMITED,13.0,MAAT2,403005,847101,BP1423,ODA_1_1
2000577593,2019-05-11 08:56:00.0,Cochin IKEA,33.0,CJBT1,276129,847110,BP1384,ODA_1_1
1003060404,2019-05-11 08:56:00.0,Sun Pharmaceutical Industries Ltd.,65.0,BOMT1,276001,847110,BP1384,ODA_1_1
8000594982,2019-05-11 08:56:00.0,RETAIL,100.0,DELT1,276001,847110,BP1384,ODA_1_1
1003358366,2019-05-11 08:56:00.0,LIVGUARD BATTERIES PRIVATE LIMITED,40.0,DELT1,276001,847110,BP1384,ODA_1_1
1002967618,2019-05-11 08:56:00.0,LIVGUARD BATTERIES PRIVATE LIMITED,10.0,DELT1,276001,847110,BP1384,ODA_1_1
1003159273,2019-05-11 08:56:00.0,Krypton Industries Ltd,223.0,CCUT1,276305,847110,BP1384,ODA_2_2
1002622225,2019-05-11 08:49:00.0,TAG Corporation,1330.0,MAAT2,722121,847116,BP1320,ODA_3_5
1003334433,2019-05-11 08:59:00.0,JCB India Limited,774.0,DELT1,482003,847122,BP1521,ODA_1_1
1003334448,2019-05-11 08:59:00.0,JCB India Limited,45.0,DELT1,482003,847122,BP1521,ODA_1_1
2000848975,2019-05-11 09:12:00.0,RETAIL,67.0,BOMT1,621301,847129,BP1709,ODA_2_1
2000848977,2019-05-11 09:12:00.0,RETAIL,67.0,BOMT1,621301,847129,BP1709,ODA_2_1
2000849000,2019-05-11 09:12:00.0,RETAIL,67.0,BOMT1,621301,847129,BP1709,ODA_2_1
2000858902,2019-05-11 09:12:00.0,RETAIL,67.0,BOMT1,621301,847129,BP1709,ODA_2_1
2000858904,2019-05-11 09:12:00.0,RETAIL,67.0,BOMT1,621301,847129,BP1709,ODA_2_1
1003350932,2019-05-11 09:45:00.0,Viraat Express (I) Pvt Ltd,54.0,NOIT1,133104,847158,BP1476,ODA_1_1
1003369254,2019-05-11 12:56:00.0,L&T Electrical  & Automation,9.0,NAGT1,505184,847178,BP1263,ODA_3_5
1003372042,2019-05-11 09:10:00.0,UNIVERSAL PRECISION SCREWS,19.0,DELT1,415110,847182,BP1490,ODA_2_2
1003372067,2019-05-11 09:10:00.0,UNIVERSAL PRECISION SCREWS,47.0,DELT1,415110,847182,BP1490,ODA_2_2
1003155758,2019-05-11 09:10:00.0,Reliance Retail Limited (Projects),200.0,BOMT2,415110,847182,BP1490,ODA_2_2
1003154890,2019-05-11 10:53:00.0,ITC LTD-KOLKATA,8.0,DELT1,226201,847183,BP1011,ODA_1_1
1003157309,2019-05-11 10:11:00.0,JCB India Limited,24.0,DELT1,394510,847201,BP1107,ODA_1_1
8000815470,2019-05-11 10:11:00.0,Bluemoon International,83.0,DELT1,394510,847201,BP1107,ODA_1_1
1003358842,2019-05-11 10:11:00.0,GLS Films Industries Pvt. Ltd.,1876.34,DELT1,394510,847201,BP1107,ODA_1_1
2000835539,2019-05-11 11:22:00.0,RETAIL,140.0,DELT1,212207,847206,BP1513,ODA_1_1
8000631923,2019-05-11 10:05:00.0,RETAIL,35.0,BOMT2,244716,847209,BP1265,ODA_2_2
1002940224,2019-05-11 10:05:00.0,Go Fashion India (P) Ltd,5.0,CJBT1,244713,847209,BP1265,ODA_2_2
1003069916,2019-05-11 10:05:00.0,ETHICS INNOVATIONS PVT. LTD.,11.5,DELT1,244713,847209,BP1265,ODA_2_2
1003115284,2019-05-11 10:05:00.0,DIC INDIA LIMITED,1569.0,NOIT1,244713,847209,BP1265,ODA_2_2
1003317297,2019-05-11 09:13:00.0,Schwing Stetter India Private Limtied,20.0,MAAT1,441122,847215,BP1169,ODA_1_1
1003130785,2019-05-11 09:20:00.0,K-International North,240.0,NOIT1,415639,847229,BP1587,ODA_3_7
1003330016,2019-05-11 09:20:00.0,HAAZTI INTERNATIONAL,19.0,MAAT2,415612,847229,BP1587,ODA_3_7
2000571683,2019-05-11 09:20:00.0,RETAIL,48.0,DELT1,415612,847229,BP1587,ODA_3_7
1003316055,2019-05-11 09:20:00.0,Ledure Lighting Pvt. Ltd.,31.0,DELT1,415612,847229,BP1587,ODA_3_7
1003158741,2019-05-11 10:16:00.0,YKK INDIA PVT LTD,152.0,DELT1,602001,847230,BP1596,ODA_1_1
8000731289,2019-05-11 10:59:00.0,RETAIL,32.0,DELT1,752050,847231,BP1711,ODA_1_1
1003339423,2019-05-11 10:59:00.0,HealthKart - Brightlifecare,159.6,DELT1,752050,847231,BP1711,ODA_1_1
1003339422,2019-05-11 10:59:00.0,HealthKart - Brightlifecare,23.5,DELT1,752050,847231,BP1711,ODA_1_1
1003046223,2019-05-11 10:59:00.0,L&T Electrical  & Automation,140.0,NAGT1,752062,847231,BP1711,ODA_1_1
8000776435,2019-05-11 10:18:00.0,SDPL,35.0,DELT1,491335,847237,BP1089,ODA_1_1
8000781399,2019-05-11 10:18:00.0,RETAIL,20.0,DELT1,493196,847237,BP1089,ODA_1_1
8000441784,2019-05-11 10:18:00.0,RETAIL,20.0,NAGT1,493114,847237,BP1089,ODA_1_1
1002989329,2019-05-11 10:04:00.0,Flax Jay Shree Textiles,105.0,CCUT1,140506,847243,BP1015,ODA_1_1
8000766704,2019-05-11 11:59:00.0,RETAIL,72.0,BOMT2,507001,847247,BP1262,ODA_2_2
2000318342,2019-05-11 11:59:00.0,RETAIL,90.0,BLRT1,507003,847247,BP1262,ODA_2_2
1003317030,2019-05-11 11:59:00.0,S CHAND AND COMPANY LIMITED,78.0,MAAT2,507001,847247,BP1262,ODA_2_2
1003308310,2019-05-11 11:59:00.0,Fujifilm India Priivate limited,115.0,HYDT1,507002,847247,BP1262,ODA_2_2
1003240109,2019-05-11 11:11:00.0,ORIENT Electric Limited Switch Gears,30.0,NOIT1,641010,847257,BP1207,ODA_1_1
1003330260,2019-05-11 10:12:00.0,Emerson Process Automation,70.0,MAAT2,394510,847270,BP1107,ODA_1_1
1002752666,2019-05-11 09:41:00.0,RETAIL,75.0,JAIT1,636902,847272,BP1187,ODA_3_5
1003306106,2019-05-11 10:48:00.0,Sekhani Industries Pvt Ltd,36.0,AMDT1,501506,847274,BP1020,ODA_1_1
1003307132,2019-05-11 09:24:00.0,Continental Coffee Pvt Ltd Unit 3,308.0,HYDT1,412115,847277,BP1010,ODA_1_1
2000829971,2019-05-11 09:25:00.0,RETAIL,70.0,DELT1,581320,847283,BP1353,ODA_3_5
8000736395,2019-05-11 09:42:00.0,RETAIL,42.0,BOMT1,177001,847290,BP1225,ODA_3_5
1003320264,2019-05-11 09:42:00.0,Tuareg Marketing Pvt Ltd,210.0,DELT1,176095,847290,BP1225,ODA_4_5
8000634959,2019-05-11 09:42:00.0,RETAIL,49.0,MAAT1,177001,847290,BP1225,ODA_3_5
8000776831,2019-05-11 09:42:00.0,RETAIL,53.0,DELT1,177001,847290,BP1225,ODA_3_5
8000735188,2019-05-11 09:42:00.0,RETAIL,51.0,DELT1,177001,847290,BP1225,ODA_3_5
1002900809,2019-05-11 10:47:00.0,SMI Coated Products Ltd,600.0,BOMT1,508112,847295,BP1020,ODA_1_1
2000752237,2019-05-11 10:47:00.0,RETAIL,400.0,DELT1,508126,847295,BP1020,ODA_1_1
2000896223,2019-05-11 10:47:00.0,Ashok Leyland,50.0,BLRT1,508112,847295,BP1020,ODA_1_1
1002106268,2019-05-11 10:33:00.0,RETAIL,50.0,BLRT1,686693,847309,BP1039,ODA_2_2
1003145251,2019-05-11 09:38:00.0,SDPL,58.0,GAUT1,713122,847319,BP1285,ODA_1_1
